match_id,home,away,i,j,proba
38,Iran,New Zealand,0,0,0.08742272663271698
38,Iran,New Zealand,0,1,0.07666973125689279
38,Iran,New Zealand,0,2,0.03361967715614749
38,Iran,New Zealand,0,3,0.009828152288647122
38,Iran,New Zealand,0,4,0.0021548223892858794
38,Iran,New Zealand,0,5,0.0003779558470807436
38,Iran,New Zealand,0,6,5.524454631496859e-05
38,Iran,New Zealand,1,0,0.1363794535470385
38,Iran,New Zealand,1,1,0.11960478076075277
38,Iran,New Zealand,1,2,0.052446696363590097
38,Iran,New Zealand,1,3,0.01533191757028951
38,Iran,New Zealand,1,4,0.003361522927285972
38,Iran,New Zealand,1,5,0.0005896111214459601
38,Iran,New Zealand,1,6,8.6181492251351e-05
38,Iran,New Zealand,2,0,0.10637597376669004
38,Iran,New Zealand,2,1,0.09329172899338717
38,Iran,New Zealand,2,2,0.04090842316360027
38,Iran,New Zealand,2,3,0.011958895704825818
38,Iran,New Zealand,2,4,0.0026219878832830583
38,Iran,New Zealand,2,5,0.0004598966747278489
38,Iran,New Zealand,2,6,6.722156395605378e-05
38,Iran,New Zealand,3,0,0.05531550635867884
38,Iran,New Zealand,3,1,0.04851169907656133
38,Iran,New Zealand,3,2,0.021272380045072148
38,Iran,New Zealand,3,3,0.006218625766509427
38,Iran,New Zealand,3,4,0.0013634336993071905
38,Iran,New Zealand,3,5,0.00023914627085848148
38,Iran,New Zealand,3,6,3.495521325714798e-05
38,Iran,New Zealand,4,0,0.02157304747988474
38,Iran,New Zealand,4,1,0.018919562639858917
38,Iran,New Zealand,4,2,0.008296228217578135
38,Iran,New Zealand,4,3,0.0024252640489386764
38,Iran,New Zealand,4,4,0.0005317391427298043
38,Iran,New Zealand,4,5,9.326704563480777e-05
38,Iran,New Zealand,4,6,1.363253317028771e-05
38,Iran,New Zealand,5,0,0.0067307908137240425
38,Iran,New Zealand,5,1,0.0059029035436359845
38,Iran,New Zealand,5,2,0.0025884232038843797
38,Iran,New Zealand,5,3,0.0007566823832688673
38,Iran,New Zealand,5,4,0.000165902612531699
38,Iran,New Zealand,5,5,2.9099318238060037e-05
38,Iran,New Zealand,5,6,4.253350349129767e-06
38,Iran,New Zealand,6,0,0.001750005611568251
38,Iran,New Zealand,6,1,0.001534754921345356
38,Iran,New Zealand,6,2,0.0006729900330099387
38,Iran,New Zealand,6,3,0.00019673741964990548
38,Iran,New Zealand,6,4,4.313467925824174e-05
38,Iran,New Zealand,6,5,7.5658227418956084e-06
38,Iran,New Zealand,6,6,1.1058710907737394e-06
49,France,Senegal,0,0,0.08151241003167248
49,France,Senegal,0,1,0.06504690320527463
49,France,Senegal,0,2,0.025953714378904584
49,France,Senegal,0,3,0.00690368802478862
49,France,Senegal,0,4,0.0013772857609453293
49,France,Senegal,0,5,0.00021981480744687464
49,France,Senegal,0,6,2.9235369390434307e-05
49,France,Senegal,1,0,0.13930470874412823
49,France,Senegal,1,1,0.11116515757781434
49,France,Senegal,1,2,0.044354897873547926
49,France,Senegal,1,3,0.011798402834363751
49,France,Senegal,1,4,0.0023537813654555674
49,France,Senegal,1,5,0.0003756635059267087
49,France,Senegal,1,6,4.9963246288252226e-05
49,France,Senegal,2,0,0.11903587362185758
49,France,Senegal,2,1,0.09499062715024235
49,France,Senegal,2,2,0.0379012602329467
49,France,Senegal,2,3,0.010081735221963825
49,France,Senegal,2,4,0.0020113061767817824
49,France,Senegal,2,5,0.0003210044658143726
49,France,Senegal,2,6,4.269359395331153e-05
49,France,Senegal,3,0,0.06781076933991821
49,France,Senegal,3,1,0.054112993933254736
49,France,Senegal,3,2,0.021591084579368643
49,France,Senegal,3,3,0.00574322849811206
49,France,Senegal,3,4,0.0011457740853733555
49,France,Senegal,3,5,0.00018286554402558762
49,France,Senegal,3,6,2.4321117355403136e-05
49,France,Senegal,4,0,0.028972151200480054
49,France,Senegal,4,1,0.023119776657983083
49,France,Senegal,4,2,0.009224790886535252
49,France,Senegal,4,3,0.0024537943758183773
49,France,Senegal,4,4,0.0004895319779757661
49,France,Senegal,4,5,7.81293036849323e-05
49,France,Senegal,4,6,1.0391197390095989e-05
49,France,Senegal,5,0,0.009902681280324085
49,France,Senegal,5,1,0.00790233966169862
49,France,Senegal,5,2,0.0031530335250177497
49,France,Senegal,5,3,0.0008387069176547216
49,France,Senegal,5,4,0.0001673220300721169
49,France,Senegal,5,5,2.670459599950987e-05
49,France,Senegal,5,6,3.55171126793481e-06
49,France,Senegal,6,0,0.0028206137180123107
49,France,Senegal,6,1,0.002250849746973824
49,France,Senegal,6,2,0.0008980890490425559
49,France,Senegal,6,3,0.0002388916870453199
49,France,Senegal,6,4,4.76588915655413e-05
49,France,Senegal,6,5,7.606359093860395e-06
49,France,Senegal,6,6,1.0116457594834318e-06
50,Iraq,Norway,0,0,0.08054010659949862
50,Iraq,Norway,0,1,0.1365154806861502
50,Iraq,Norway,0,2,0.1156968698815123
50,Iraq,Norway,0,3,0.06536873148305444
50,Iraq,Norway,0,4,0.027699999965944324
50,Iraq,Norway,0,5,0.009390299988455125
50,Iraq,Norway,0,6,0.0026527597467385718
50,Iraq,Norway,1,0,0.06636504783798687
50,Iraq,Norway,1,1,0.11248875608538775
50,Iraq,Norway,1,2,0.09533422078236613
50,Iraq,Norway,1,3,0.05386383474203687
50,Iraq,Norway,1,4,0.022824799971938124
50,Iraq,Norway,1,5,0.0077376071904870225
50,Iraq,Norway,1,6,0.002185874031312583
50,Iraq,Norway,2,0,0.02734239970925059
50,Iraq,Norway,2,1,0.04634536750717975
50,Iraq,Norway,2,2,0.039277698962334844
50,Iraq,Norway,2,3,0.022191899913719188
50,Iraq,Norway,2,4,0.009403817588438506
50,Iraq,Norway,2,5,0.003187894162480653
50,Iraq,Norway,2,6,0.0009005801009007843
50,Iraq,Norway,3,0,0.007510045786807496
50,Iraq,Norway,3,1,0.012729527608638706
50,Iraq,Norway,3,2,0.010788274648321307
50,Iraq,Norway,3,3,0.006095375176301538
50,Iraq,Norway,3,4,0.0025829152309577766
50,Iraq,Norway,3,5,0.0008756082632946862
50,Iraq,Norway,3,6,0.0002473593343807488
50,Iraq,Norway,4,0,0.0015470694320823427
50,Iraq,Norway,4,1,0.002622282687379571
50,Iraq,Norway,4,2,0.0022223845775541868
50,Iraq,Norway,4,3,0.0012556472863181156
50,Iraq,Norway,4,4,0.0005320805375773015
50,Iraq,Norway,4,5,0.00018037530223870518
50,Iraq,Norway,4,6,5.09560228824342e-05
50,Iraq,Norway,5,0,0.0002549570424071702
50,Iraq,Norway,5,1,0.00043215218688015354
50,Iraq,Norway,5,2,0.0003662489783809302
50,Iraq,Norway,5,3,0.00020693067278522556
50,Iraq,Norway,5,4,8.768687259273933e-05
50,Iraq,Norway,5,5,2.972584980893863e-05
50,Iraq,Norway,5,6,8.39755257102516e-06
50,Iraq,Norway,6,0,3.501410049058472e-05
50,Iraq,Norway,6,1,5.93489003315411e-05
50,Iraq,Norway,6,2,5.029819303098109e-05
50,Iraq,Norway,6,3,2.8418479062504318e-05
50,Iraq,Norway,6,4,1.2042330502736204e-05
50,Iraq,Norway,6,5,4.082350040427573e-06
50,Iraq,Norway,6,6,1.153263886420789e-06
55,Argentina,Algeria,0,0,0.0638639652987795
55,Argentina,Algeria,0,1,0.04093680175651766
55,Argentina,Algeria,0,2,0.01312024496296391
55,Argentina,Algeria,0,3,0.0028033590070866217
55,Argentina,Algeria,0,4,0.000449238280885631
55,Argentina,Algeria,0,5,5.759234760953794e-05
55,Argentina,Algeria,0,6,6.152782469618968e-06
55,Argentina,Algeria,1,0,0.13475296678042473
55,Argentina,Algeria,1,1,0.08637665170625225
55,Argentina,Algeria,1,2,0.027683716871853843
55,Argentina,Algeria,1,3,0.005915087504952771
55,Argentina,Algeria,1,4,0.0009478927726686814
55,Argentina,Algeria,1,5,0.00012151985345612504
55,Argentina,Algeria,1,6,1.2982371010896022e-05
55,Argentina,Algeria,2,0,0.14216437995334807
55,Argentina,Algeria,2,1,0.09112736755009612
55,Argentina,Algeria,2,2,0.029206321299805802
55,Argentina,Algeria,2,3,0.006240417317725172
55,Argentina,Algeria,2,4,0.0010000268751654588
55,Argentina,Algeria,2,5,0.0001282034453962119
55,Argentina,Algeria,2,6,1.3696401416495302e-05
55,Argentina,Algeria,3,0,0.09998894723385485
55,Argentina,Algeria,3,1,0.06409291517690097
55,Argentina,Algeria,3,2,0.020541779314196755
55,Argentina,Algeria,3,3,0.004389093513466706
55,Argentina,Algeria,3,4,0.0007033522355330395
55,Argentina,Algeria,3,5,9.016975659533575e-05
55,Argentina,Algeria,3,6,9.633135662935032e-06
55,Argentina,Algeria,4,0,0.0527441696658584
55,Argentina,Algeria,4,1,0.033809012755815236
55,Argentina,Algeria,4,2,0.010835788588238783
55,Argentina,Algeria,4,3,0.0023152468283536864
55,Argentina,Algeria,4,4,0.0003710183042436782
55,Argentina,Algeria,4,5,4.756454660403958e-05
55,Argentina,Algeria,4,6,5.081479062198227e-06
55,Argentina,Algeria,5,0,0.022258039598992245
55,Argentina,Algeria,5,1,0.014267403382954031
55,Argentina,Algeria,5,2,0.004572702784236766
55,Argentina,Algeria,5,3,0.0009770341615652556
55,Argentina,Algeria,5,4,0.0001565697243908322
55,Argentina,Algeria,5,5,2.0072238666904704e-05
55,Argentina,Algeria,5,6,2.1443841642476516e-06
55,Argentina,Algeria,6,0,0.007827410592312279
55,Argentina,Algeria,6,1,0.0050173701896721705
55,Argentina,Algeria,6,2,0.0016080671457899306
55,Argentina,Algeria,6,3,0.00034359034681711513
55,Argentina,Algeria,6,4,5.5060353077442695e-05
55,Argentina,Algeria,6,5,7.0587372645281584e-06
55,Argentina,Algeria,6,6,7.541084310937581e-07
56,Austria,Jordan,0,0,0.09108155181482307
56,Austria,Jordan,0,1,0.0860720664650078
56,Austria,Jordan,0,2,0.04066905140471618
56,Austria,Jordan,0,3,0.012810751192485599
56,Austria,Jordan,0,4,0.0030265399692247213
56,Austria,Jordan,0,5,0.0005720160541834721
56,Austria,Jordan,0,6,9.009252853389687e-05
56,Austria,Jordan,1,0,0.1321593316833083
56,Austria,Jordan,1,1,0.12489056844072632
56,Austria,Jordan,1,2,0.05901079358824318
56,Austria,Jordan,1,3,0.018588399980296606
56,Austria,Jordan,1,4,0.0043915094953450706
56,Austria,Jordan,1,5,0.000829995294620218
56,Austria,Jordan,1,6,0.00013072425890268437
56,Austria,Jordan,2,0,0.09588159513624017
56,Austria,Jordan,2,1,0.09060810740374696
56,Austria,Jordan,2,2,0.042812330748270434
56,Austria,Jordan,2,3,0.01348588418570519
56,Austria,Jordan,2,4,0.003186040138872849
56,Austria,Jordan,2,5,0.0006021615862469683
56,Austria,Jordan,2,6,9.484044983389751e-05
56,Austria,Jordan,3,0,0.04637473151422817
56,Austria,Jordan,3,1,0.04382412128094562
56,Austria,Jordan,3,2,0.020706897305246802
56,Austria,Jordan,3,3,0.006522672651152744
56,Austria,Jordan,3,4,0.001540981413834835
56,Austria,Jordan,3,5,0.0002912454872147837
56,Austria,Jordan,3,6,4.5871164236328444e-05
56,Austria,Jordan,4,0,0.01682243385678626
56,Austria,Jordan,4,1,0.01589719999466302
56,Austria,Jordan,4,2,0.007511426997478275
56,Austria,Jordan,4,3,0.0023660995042056572
56,Austria,Jordan,4,4,0.0005589910078685862
56,Austria,Jordan,4,5,0.00010564930048716276
56,Austria,Jordan,4,6,1.6639764826728135e-05
56,Austria,Jordan,5,0,0.004881870305239378
56,Austria,Jordan,5,1,0.004613367438451212
56,Austria,Jordan,5,2,0.0021798161146681975
56,Austria,Jordan,5,3,0.0006866420761204823
56,Austria,Jordan,5,4,0.00016221919048346387
56,Austria,Jordan,5,5,3.065942700137466e-05
56,Austria,Jordan,5,6,4.8288597527165096e-06
56,Austria,Jordan,6,0,0.001180598968817056
56,Austria,Jordan,6,1,0.0011156660255321178
56,Austria,Jordan,6,2,0.0005271521970639256
56,Austria,Jordan,6,3,0.0001660529420751366
56,Austria,Jordan,6,4,3.9230007565251006e-05
56,Austria,Jordan,6,5,7.414471429832437e-06
56,Austria,Jordan,6,6,1.167779250198609e-06
26,Ivory Coast,Ecuador,0,0,0.0745712675088613
26,Ivory Coast,Ecuador,0,1,0.1364654195412162
26,Ivory Coast,Ecuador,0,2,0.1248658588802128
26,Ivory Coast,Ecuador,0,3,0.07616817391692982
26,Ivory Coast,Ecuador,0,4,0.03484693956699538
26,Ivory Coast,Ecuador,0,5,0.012753979881520314
26,Ivory Coast,Ecuador,0,6,0.0038899638638636943
26,Ivory Coast,Ecuador,1,0,0.057121590911787756
26,Ivory Coast,Ecuador,1,1,0.1045325113685716
26,Ivory Coast,Ecuador,1,2,0.09564724790224301
26,Ivory Coast,Ecuador,1,3,0.05834482122036824
26,Ivory Coast,Ecuador,1,4,0.026692755708318465
26,Ivory Coast,Ecuador,1,5,0.00976954858924456
26,Ivory Coast,Ecuador,1,6,0.0029797123197195896
26,Ivory Coast,Ecuador,2,0,0.02187756931921471
26,Ivory Coast,Ecuador,2,1,0.04003595185416292
26,Ivory Coast,Ecuador,2,2,0.03663289594655907
26,Ivory Coast,Ecuador,2,3,0.022346066527401034
26,Ivory Coast,Ecuador,2,4,0.010223325436285971
26,Ivory Coast,Ecuador,2,5,0.0037417371096806666
26,Ivory Coast,Ecuador,2,6,0.001141229818452603
26,Ivory Coast,Ecuador,3,0,0.005586072699506156
26,Ivory Coast,Ecuador,3,1,0.010222513040096266
26,Ivory Coast,Ecuador,3,2,0.009353599431688083
26,Ivory Coast,Ecuador,3,3,0.005705695653329732
26,Ivory Coast,Ecuador,3,4,0.0026103557613983515
26,Ivory Coast,Ecuador,3,5,0.0009553902086717969
26,Ivory Coast,Ecuador,3,6,0.0002913940136448979
26,Ivory Coast,Ecuador,4,0,0.0010697329219554292
26,Ivory Coast,Ecuador,4,1,0.0019576112471784354
26,Ivory Coast,Ecuador,4,2,0.0017912142911682687
26,Ivory Coast,Ecuador,4,3,0.001092640717612644
26,Ivory Coast,Ecuador,4,4,0.0004998831283077845
26,Ivory Coast,Ecuador,4,5,0.00018295722496064918
26,Ivory Coast,Ecuador,4,6,5.580195361299798e-05
26,Ivory Coast,Ecuador,5,0,0.00016388308364357175
26,Ivory Coast,Ecuador,5,1,0.0002999060430677363
26,Ivory Coast,Ecuador,5,2,0.0002744140294069787
26,Ivory Coast,Ecuador,5,3,0.00016739255793825705
26,Ivory Coast,Ecuador,5,4,7.658209525675258e-05
26,Ivory Coast,Ecuador,5,5,2.8029046863971453e-05
26,Ivory Coast,Ecuador,5,6,8.548859293511289e-06
26,Ivory Coast,Ecuador,6,0,2.0922407011829314e-05
26,Ivory Coast,Ecuador,6,1,3.8288004831647645e-05
26,Ivory Coast,Ecuador,6,2,3.5033524420957595e-05
26,Ivory Coast,Ecuador,6,3,2.1370449896784138e-05
26,Ivory Coast,Ecuador,6,4,9.77698082777874e-06
26,Ivory Coast,Ecuador,6,5,3.57837498296702e-06
26,Ivory Coast,Ecuador,6,6,1.0914043698049406e-06
32,Sweden,Tunisia,0,0,0.08936733892175319
32,Sweden,Tunisia,0,1,0.0811455437409519
32,Sweden,Tunisia,0,2,0.03684007685839216
32,Sweden,Tunisia,0,3,0.011150263262473365
32,Sweden,Tunisia,0,4,0.002531109760581453
32,Sweden,Tunisia,0,5,0.0004596495325215917
32,Sweden,Tunisia,0,6,6.956029592160095e-05
32,Sweden,Tunisia,1,0,0.13467657975508204
32,Sweden,Tunisia,1,1,0.1222863344176145
32,Sweden,Tunisia,1,2,0.05551799582559698
32,Sweden,Tunisia,1,3,0.016803446736547357
32,Sweden,Tunisia,1,4,0.0038143824091962488
32,Sweden,Tunisia,1,5,0.0006926918455100387
32,Sweden,Tunisia,1,6,0.00010482736595385262
32,Sweden,Tunisia,2,0,0.10147880284545432
32,Sweden,Tunisia,2,1,0.09214275298367253
32,Sweden,Tunisia,2,2,0.04183280985458733
32,Sweden,Tunisia,2,3,0.012661397115988435
32,Sweden,Tunisia,2,4,0.0028741371453293737
32,Sweden,Tunisia,2,5,0.0005219433055918142
32,Sweden,Tunisia,2,6,7.898742024622795e-05
32,Sweden,Tunisia,3,0,0.05097618529603321
32,Sweden,Tunisia,3,1,0.04628637624879816
32,Sweden,Tunisia,3,2,0.021014014816954363
32,Sweden,Tunisia,3,3,0.006360241817931522
32,Sweden,Tunisia,3,4,0.001443774892670455
32,Sweden,Tunisia,3,5,0.0002621895205089546
32,Sweden,Tunisia,3,6,3.96780141036885e-05
32,Sweden,Tunisia,4,0,0.01920527781028051
32,Sweden,Tunisia,4,1,0.017438392251734703
32,Sweden,Tunisia,4,2,0.007917030082287555
32,Sweden,Tunisia,4,3,0.0023962211049057005
32,Sweden,Tunisia,4,4,0.0005439421908135938
32,Sweden,Tunisia,4,5,9.877990185174862e-05
32,Sweden,Tunisia,4,6,1.494869181356464e-05
32,Sweden,Tunisia,5,0,0.005788470732018545
32,Sweden,Tunisia,5,1,0.00525593142467284
32,Sweden,Tunisia,5,2,0.002386192866801469
32,Sweden,Tunisia,5,3,0.0007222210410185782
32,Sweden,Tunisia,5,4,0.0001639441763112172
32,Sweden,Tunisia,5,5,2.9772262418117034e-05
32,Sweden,Tunisia,5,6,4.5055357126083825e-06
32,Sweden,Tunisia,6,0,0.0014538708988586582
32,Sweden,Tunisia,6,1,0.0013201147761636616
32,Sweden,Tunisia,6,2,0.0005993321083783024
32,Sweden,Tunisia,6,3,0.00018139785146916622
32,Sweden,Tunisia,6,4,4.117731228350072e-05
32,Sweden,Tunisia,6,5,7.477799910683729e-06
32,Sweden,Tunisia,6,6,1.131640386483472e-06
43,Spain,Cape Verde,0,0,0.02228146749653264
43,Spain,Cape Verde,0,1,0.00868977232364773
43,Spain,Cape Verde,0,2,0.0016945056031113074
43,Spain,Cape Verde,0,3,0.00022028572840446998
43,Spain,Cape Verde,0,4,2.1477858519435824e-05
43,Spain,Cape Verde,0,5,1.6752729645159947e-06
43,Spain,Cape Verde,0,6,1.0889274269353955e-07
43,Spain,Cape Verde,1,0,0.07606893003316245
43,Spain,Cape Verde,1,1,0.029666882712933357
43,Spain,Cape Verde,1,2,0.005785042129022004
43,Spain,Cape Verde,1,3,0.0007520554767728606
43,Spain,Cape Verde,1,4,7.332540898535392e-05
43,Spain,Cape Verde,1,5,5.719381900857607e-06
43,Spain,Cape Verde,1,6,3.7175982355574407e-07
43,Spain,Cape Verde,2,0,0.1298496635666083
43,Spain,Cape Verde,2,1,0.05064136879097724
43,Spain,Cape Verde,2,2,0.009875066914240562
43,Spain,Cape Verde,2,3,0.0012837586988512732
43,Spain,Cape Verde,2,4,0.00012516647313799914
43,Spain,Cape Verde,2,5,9.762984904763935e-06
43,Spain,Cape Verde,2,6,6.345940188096552e-07
43,Spain,Cape Verde,3,0,0.1477689171388003
43,Spain,Cape Verde,3,1,0.05762987768413212
43,Spain,Cape Verde,3,2,0.011237826148405763
43,Spain,Cape Verde,3,3,0.0014609173992927494
43,Spain,Cape Verde,3,4,0.00014243944643104308
43,Spain,Cape Verde,3,5,1.1110276821621363e-05
43,Spain,Cape Verde,3,6,7.221679934053878e-07
43,Spain,Cape Verde,4,0,0.12612077077796605
43,Spain,Cape Verde,4,1,0.04918710060340676
43,Spain,Cape Verde,4,2,0.009591484617664318
43,Spain,Cape Verde,4,3,0.0012468930002963615
43,Spain,Cape Verde,4,4,0.00012157206752889526
43,Spain,Cape Verde,4,5,9.482621267253832e-06
43,Spain,Cape Verde,4,6,6.163703823714984e-07
43,Spain,Cape Verde,5,0,0.0861152622871953
43,Spain,Cape Verde,5,1,0.03358495229200617
43,Spain,Cape Verde,5,2,0.006549065696941202
43,Spain,Cape Verde,5,3,0.0008513785406023565
43,Spain,Cape Verde,5,4,8.300940770872976e-05
43,Spain,Cape Verde,5,5,6.474733801280923e-06
43,Spain,Cape Verde,5,6,4.2085769708325956e-07
43,Spain,Cape Verde,6,0,0.04899958424141408
43,Spain,Cape Verde,6,1,0.019109837854151494
43,Spain,Cape Verde,6,2,0.003726418381559541
43,Spain,Cape Verde,6,3,0.00048443438960274037
43,Spain,Cape Verde,6,4,4.7232352986267194e-05
43,Spain,Cape Verde,6,5,3.6841235329288418e-06
43,Spain,Cape Verde,6,6,2.3946802964037444e-07
37,Belgium,Egypt,0,0,0.09460925260909793
37,Belgium,Egypt,0,1,0.10047502627086202
37,Belgium,Egypt,0,2,0.053352238949827734
37,Belgium,Egypt,0,3,0.01888669258823902
37,Belgium,Egypt,0,4,0.005014416882177461
37,Belgium,Egypt,0,5,0.0010650621457744928
37,Belgium,Egypt,0,6,0.00018851599980208506
37,Belgium,Egypt,1,0,0.12261359138139093
37,Belgium,Egypt,1,1,0.13021563404703718
37,Belgium,Egypt,1,2,0.06914450167897673
37,Belgium,Egypt,1,3,0.024477153594357773
37,Belgium,Egypt,1,4,0.006498684279301989
37,Belgium,Egypt,1,5,0.0013803205409237426
37,Belgium,Egypt,1,6,0.0002443167357435022
37,Belgium,Egypt,2,0,0.07945360721514132
37,Belgium,Egypt,2,1,0.0843797308624801
37,Belgium,Egypt,2,2,0.04480563708797693
37,Belgium,Egypt,2,3,0.015861195529143838
37,Belgium,Egypt,2,4,0.004211147412987689
37,Belgium,Egypt,2,5,0.0008944477105185853
37,Belgium,Egypt,2,6,0.00015831724476178945
37,Belgium,Egypt,3,0,0.03432395831694105
37,Belgium,Egypt,3,1,0.0364520437325914
37,Belgium,Egypt,3,2,0.019356035222006032
37,Belgium,Egypt,3,3,0.006852036468590138
37,Belgium,Egypt,3,4,0.0018192156824106817
37,Belgium,Egypt,3,5,0.00038640141094402884
37,Belgium,Egypt,3,6,6.839304973709305e-05
37,Belgium,Egypt,4,0,0.011120962494688894
37,Belgium,Egypt,4,1,0.011810462169359607
37,Belgium,Egypt,4,2,0.006271355411929951
37,Belgium,Egypt,4,3,0.002220059815823203
37,Belgium,Egypt,4,4,0.0005894258811010606
37,Belgium,Egypt,4,5,0.00012519405714586526
37,Belgium,Egypt,4,6,2.2159348114818133e-05
37,Belgium,Egypt,5,0,0.0028825534786233635
37,Belgium,Egypt,5,1,0.0030612717942980127
37,Belgium,Egypt,5,2,0.0016255353227722447
37,Belgium,Egypt,5,3,0.0005754395042613747
37,Belgium,Egypt,5,4,0.000152779188381395
37,Belgium,Egypt,5,5,3.24502996122083e-05
37,Belgium,Egypt,5,6,5.743703031360864e-06
37,Belgium,Egypt,6,0,0.0006226315513826463
37,Belgium,Egypt,6,1,0.0006612347075683705
37,Belgium,Egypt,6,2,0.0003511156297188047
37,Belgium,Egypt,6,3,0.0001242949329204569
37,Belgium,Egypt,6,4,3.300030469038131e-05
37,Belgium,Egypt,6,5,7.009264716236991e-06
37,Belgium,Egypt,6,6,1.2406398547739463e-06
44,Saudi Arabia,Uruguay,0,0,0.06835777291770585
44,Saudi Arabia,Uruguay,0,1,0.13466481264788052
44,Saudi Arabia,Uruguay,0,2,0.13264484045816233
44,Saudi Arabia,Uruguay,0,3,0.08710344523419325
44,Saudi Arabia,Uruguay,0,4,0.04289844677784017
44,Saudi Arabia,Uruguay,0,5,0.01690198803046903
44,Saudi Arabia,Uruguay,0,6,0.0055494860700039976
44,Saudi Arabia,Uruguay,1,0,0.04873909209032427
44,Saudi Arabia,Uruguay,1,1,0.0960160114179388
44,Saudi Arabia,Uruguay,1,2,0.09457577124666974
44,Saudi Arabia,Uruguay,1,3,0.062104756451979784
44,Saudi Arabia,Uruguay,1,4,0.030586592552600034
44,Saudi Arabia,Uruguay,1,5,0.012051117465724416
44,Saudi Arabia,Uruguay,1,6,0.003956783567912851
44,Saudi Arabia,Uruguay,2,0,0.017375486330200602
44,Saudi Arabia,Uruguay,2,1,0.034229708070495184
44,Saudi Arabia,Uruguay,2,2,0.03371626244943776
44,Saudi Arabia,Uruguay,2,3,0.02214034567513079
44,Saudi Arabia,Uruguay,2,4,0.010904120245001911
44,Saudi Arabia,Uruguay,2,5,0.004296223376530754
44,Saudi Arabia,Uruguay,2,6,0.001410593341960931
44,Saudi Arabia,Uruguay,3,0,0.004129573917811009
44,Saudi Arabia,Uruguay,3,1,0.008135260618087687
44,Saudi Arabia,Uruguay,3,2,0.008013231708816373
44,Saudi Arabia,Uruguay,3,3,0.0052620221554560845
44,Saudi Arabia,Uruguay,3,4,0.0025915459115621207
44,Saudi Arabia,Uruguay,3,5,0.0010210690891554759
44,Saudi Arabia,Uruguay,3,6,0.0003352510176060479
44,Saudi Arabia,Uruguay,4,0,0.000736096550849812
44,Saudi Arabia,Uruguay,4,1,0.0014501102051741298
44,Saudi Arabia,Uruguay,4,2,0.001428358552096518
44,Saudi Arabia,Uruguay,4,3,0.0009379554492100466
44,Saudi Arabia,Uruguay,4,4,0.00046194305873594783
44,Saudi Arabia,Uruguay,4,5,0.0001820055651419635
44,Saudi Arabia,Uruguay,4,6,5.975849388827801e-05
44,Saudi Arabia,Uruguay,5,0,0.00010496736815118323
44,Saudi Arabia,Uruguay,5,1,0.00020678571525783093
44,Saudi Arabia,Uruguay,5,2,0.0002036839295289635
44,Saudi Arabia,Uruguay,5,3,0.00013375244705735267
44,Saudi Arabia,Uruguay,5,4,6.587308017574618e-05
44,Saudi Arabia,Uruguay,5,5,2.5953993589244e-05
44,Saudi Arabia,Uruguay,5,6,8.521561228468447e-06
44,Saudi Arabia,Uruguay,6,0,1.2473622248632282e-05
44,Saudi Arabia,Uruguay,6,1,2.4573035829805594e-05
44,Saudi Arabia,Uruguay,6,2,2.4204440292358515e-05
44,Saudi Arabia,Uruguay,6,3,1.5894249125315423e-05
44,Saudi Arabia,Uruguay,6,4,7.827917694217843e-06
44,Saudi Arabia,Uruguay,6,5,3.084199571521831e-06
44,Saudi Arabia,Uruguay,6,6,1.0126455259830011e-06
13,Brazil,Morocco,0,0,0.09460925260909793
13,Brazil,Morocco,0,1,0.10047502627086202
13,Brazil,Morocco,0,2,0.053352238949827734
13,Brazil,Morocco,0,3,0.01888669258823902
13,Brazil,Morocco,0,4,0.005014416882177461
13,Brazil,Morocco,0,5,0.0010650621457744928
13,Brazil,Morocco,0,6,0.00018851599980208506
13,Brazil,Morocco,1,0,0.12261359138139093
13,Brazil,Morocco,1,1,0.13021563404703718
13,Brazil,Morocco,1,2,0.06914450167897673
13,Brazil,Morocco,1,3,0.024477153594357773
13,Brazil,Morocco,1,4,0.006498684279301989
13,Brazil,Morocco,1,5,0.0013803205409237426
13,Brazil,Morocco,1,6,0.0002443167357435022
13,Brazil,Morocco,2,0,0.07945360721514132
13,Brazil,Morocco,2,1,0.0843797308624801
13,Brazil,Morocco,2,2,0.04480563708797693
13,Brazil,Morocco,2,3,0.015861195529143838
13,Brazil,Morocco,2,4,0.004211147412987689
13,Brazil,Morocco,2,5,0.0008944477105185853
13,Brazil,Morocco,2,6,0.00015831724476178945
13,Brazil,Morocco,3,0,0.03432395831694105
13,Brazil,Morocco,3,1,0.0364520437325914
13,Brazil,Morocco,3,2,0.019356035222006032
13,Brazil,Morocco,3,3,0.006852036468590138
13,Brazil,Morocco,3,4,0.0018192156824106817
13,Brazil,Morocco,3,5,0.00038640141094402884
13,Brazil,Morocco,3,6,6.839304973709305e-05
13,Brazil,Morocco,4,0,0.011120962494688894
13,Brazil,Morocco,4,1,0.011810462169359607
13,Brazil,Morocco,4,2,0.006271355411929951
13,Brazil,Morocco,4,3,0.002220059815823203
13,Brazil,Morocco,4,4,0.0005894258811010606
13,Brazil,Morocco,4,5,0.00012519405714586526
13,Brazil,Morocco,4,6,2.2159348114818133e-05
13,Brazil,Morocco,5,0,0.0028825534786233635
13,Brazil,Morocco,5,1,0.0030612717942980127
13,Brazil,Morocco,5,2,0.0016255353227722447
13,Brazil,Morocco,5,3,0.0005754395042613747
13,Brazil,Morocco,5,4,0.000152779188381395
